,材料,试批号,实验屈服值,实验抗拉值,实验伸长率,牌号,钢种,出炉温度,加热时间,板坯厚度,中间坯厚度,粗轧压下率,精轧开轧温度,终轧温度,成品厚度,粗轧压缩比,精轧压缩比,C,Si,Mn,AlT,Nb,V,Ti,Ni,Cu,Cr,Mo,P,S,Ceq,Pcm,温度差
3207,1713M36300,1LL062151300,298,441,40,CCS A,ZF4H6100,1194,13803,264,65,0.3,997,831,13.7,4.062,4.745,0.16,0.1,0.54,0.043,0.001,0,0.002,0.02,0.03,0.05,0.01,0.017,0.0045,0.265333333,0.7365,166
3208,1713M14320,1LL062251400,310,437,38.5,CCS A,ZF4H6100,1186,14691,264,65,0.298,1060,824,11.2,4.062,5.804,0.16,0.13,0.51,0.035,0.001,0,0.002,0.02,0.03,0.05,0,0.012,0.0044,0.258333333,0.706833333,236
3209,1713Q41400,1LL062275100,281,428,46.5,CCS A,ZF4H6100,1213,11355,264,59.99,0.283,1025,847,12.2,4.401,4.917,0.15,0.1,0.53,0.035,0.001,0,0.001,0.02,0.03,0.05,0.01,0.023,0.0107,0.253666667,0.7165,178
3210,1713Q42620,1LL062275200,291,432,39,CCS A,ZF4H6100,1200,11439,264,60,0.284,1039,837,12.2,4.4,4.918,0.15,0.1,0.53,0.035,0.001,0,0.001,0.02,0.03,0.05,0.01,0.023,0.0107,0.253666667,0.7165,202
3211,1715P29C00,1LL062282700,306,435,37.5,CCS A,ZF4H6100,1200,12681,264,65,0.304,1014,822,12.2,4.062,5.328,0.15,0.09,0.51,0.036,0,0,0.002,0.02,0.03,0.03,0,0.016,0.0069,0.244333333,0.6945,192
3212,1715P34A00,1LL062282800,327,443,38,CCS A,ZF4H6100,1196,12508,264,65,0.298,998,827,12.2,4.062,5.328,0.15,0.09,0.51,0.036,0,0,0.002,0.02,0.03,0.03,0,0.016,0.0069,0.244333333,0.6945,171
3213,1715L21700,1LL062366600,300,429,44,CCS A,ZF4H6100,1221,12478,264,60,0.275,1038,855,12.2,4.4,4.918,0.15,0.11,0.56,0.029,0.001,0,0.002,0.03,0.04,0.05,0.01,0.012,0.0042,0.26,0.756833333,183
3214,1715L30600,1LL062367200,334,442,36,CCS A,ZF4H6100,1193,11962,264,69.99,0.289,1015,812,16.2,3.772,4.32,0.16,0.1,0.52,0.033,0.001,0,0.002,0.02,0.04,0.04,0,0.014,0.0017,0.258666667,0.725333333,203
3215,1715L69300,1LL062500000,314,442,39,CCS A,ZF4H6100,1142,12021,264,70,0.244,1010,830,17.2,3.771,4.07,0.16,0.13,0.54,0.037,0.001,0,0.003,0.03,0.04,0.04,0.01,0.014,0.0048,0.264666667,0.747,180
3216,1716K11800,1LL062606600,349,455,34,CCS A,ZF4H7100,1191,12169,264,70,0.271,995,818,14.2,3.771,4.93,0.14,0.1,0.63,0.037,0.001,0,0.002,0.02,0.04,0.05,0,0.025,0.0136,0.259,0.815833333,177
3217,1718Q17800,1LL062614800,335,453,43,CCS A,ZF4H6100,1214,12065,264,70,0.242,1051,836,12.2,3.771,5.738,0.15,0.1,0.53,0.038,0.001,0,0.002,0.07,0.04,0.06,0.01,0.016,0.0032,0.259666667,0.727,215
3218,1715L51300,1LL062866000,300,435,36.5,CCS A,ZF4H6100,1159,12038,264,65,0.305,961,834,18.2,4.062,3.571,0.16,0.13,0.54,0.038,0.001,0,0.003,0.03,0.04,0.04,0.01,0.014,0.0048,0.264666667,0.747,127
3219,1716K14520,1LL062922400,330,449,35.5,CCS A,ZF4H7100,1193,12139,264,69.99,0.232,986,823,14.2,3.772,4.929,0.14,0.1,0.63,0.037,0.001,0,0.002,0.02,0.04,0.05,0,0.025,0.0136,0.259,0.815833333,163
3220,1718N09A00,1LL063485500,317,438,37.5,CCS A,ZF4H6100,1201,11236,264,75,0.257,1097,837,12.2,3.52,6.148,0.16,0.1,0.51,0.039,0.001,0,0.003,0.02,0.04,0.03,0,0.01,0.0011,0.255,0.714833333,260
3221,1718N29800,1LL063486100,387,481,33,CCS A,ZF4H6100,1210,12438,264,64.99,0.295,980,787,12.2,4.062,5.327,0.17,0.12,0.53,0.037,0,0,0.003,0.02,0.04,0.03,0,0.013,0.0042,0.268333333,0.7455,193
3222,1725L39400,1LL063506400,314,437,44,CCS A,ZF4H6100,1212,13751,222,65,0.228,1107,859,8,3.415,8.125,0.16,0.11,0.51,0.04,0.001,0,0.001,0.02,0.03,0.03,0,0.011,0.0032,0.254333333,0.705166667,248
3223,1725L53500,1LL063506500,339,453,37,CCS A,ZF4H6100,1222,11891,222,70,0.32,1093,843,8.2,3.171,8.537,0.16,0.11,0.51,0.04,0.001,0,0.001,0.02,0.03,0.03,0,0.011,0.0032,0.254333333,0.705166667,250
3224,1725L58400,1LL063506900,367,469,38,CCS A,ZF4H6100,1204,12305,222,70,0.279,1012,816,9.2,3.171,7.609,0.16,0.11,0.53,0.034,0.002,0,0.002,0.02,0.04,0.03,0,0.02,0.0068,0.258333333,0.735166667,196
3225,1725L80500,1LL063507000,358,461,36,CCS A,ZF4H6100,1218,11561,222,60,0.311,1051,839,9.2,3.7,6.522,0.16,0.11,0.53,0.034,0.002,0,0.002,0.02,0.04,0.03,0,0.02,0.0068,0.258333333,0.735166667,212
3226,1725L85400,1LL063507500,365,454,38.5,CCS A,ZF4H6100,1207,12447,222,69.99,0.339,982,801,9.2,3.172,7.608,0.15,0.11,0.51,0.05,0.001,0,0.002,0.02,0.04,0.07,0.01,0.013,0.0025,0.255,0.707833333,181
3227,1725L91400,1LL063507600,387,469,29.5,CCS A,ZF4H6100,1205,12361,222,70,0.28,986,795,9.2,3.171,7.609,0.15,0.11,0.51,0.05,0.001,0,0.002,0.02,0.04,0.07,0.01,0.013,0.0025,0.255,0.707833333,191
3228,1725L82600,1LL063507700,309,437,41,CCS A,ZF4H6100,1212,11519,222,60,0.259,1053,833,9.2,3.7,6.522,0.15,0.11,0.51,0.05,0.001,0,0.002,0.02,0.04,0.07,0.01,0.013,0.0025,0.255,0.707833333,220
3229,1725M01400,1LL063517000,336,437,37,CCS A,ZF4H6100,1217,11542,222,60,0.291,1034,837,9.2,3.7,6.522,0.16,0.12,0.53,0.044,0.001,0,0.001,0.02,0.03,0.06,0.01,0.014,0.0132,0.265666667,0.727666667,197
3230,1718Q31700,1LL063857700,368,467,38,CCS A,ZF4H6100,1213,12369,264,65,0.266,1036,818,14.2,4.062,4.577,0.17,0.12,0.53,0.047,0.001,0,0.002,0.02,0.04,0.04,0,0.011,0.0046,0.270333333,0.746,218
3231,1718P59400,1LL064010300,310,439,40.5,CCS A,ZF4H6100,1198,12421,264,60,0.31,960,825,15.1,4.4,3.974,0.15,0.11,0.52,0.035,0.001,0,0.002,0.02,0.04,0.03,0.01,0.014,0.0031,0.248666667,0.715833333,135
3232,1718N16400,1LL064011700,300,442,40.5,CCS A,ZF4H6100,1206,11147,264,60,0.287,1052,836,12.2,4.4,4.918,0.16,0.1,0.51,0.039,0.001,0,0.003,0.02,0.04,0.03,0,0.01,0.0011,0.255,0.714833333,216
3233,1718M84420,1LL064013400,302,427,42,CCS A,ZF4H6100,1202,11815,264,60,0.268,1041,833,11.2,4.4,5.357,0.16,0.13,0.51,0.037,0.002,0,0.005,0.02,0.04,0.03,0,0.009,0.004,0.255,0.715833333,208
3234,1721N59800,1LL064462800,301,446,39.5,CCS A,ZF4H6100,1185,13871,264,69.99,0.221,1042,819,12.2,3.772,5.737,0.15,0.16,0.56,0.038,0.001,0,0.002,0.03,0.02,0.04,0.01,0.024,0.0027,0.256666667,0.738,223
3235,1721P61800,1LL064473600,389,472,28,CCS A,ZF4H6100,1162,12336,264,69.99,0.278,985,796,15.1,3.772,4.635,0.15,0.13,0.52,0.034,0.001,0,0.002,0.02,0.04,0.04,0.01,0.018,0.0084,0.250666667,0.717,189
3236,1721Q88600,1LL064503400,348,453,35,CCS A,ZF4H6100,1196,13745,264,60,0.329,1009,806,20.2,4.4,2.97,0.17,0.19,0.59,0.035,0.001,0,0.002,0.02,0.03,0.04,0,0.023,0.0074,0.279666667,0.798333333,203
3237,1722K83400,1LL064713300,384,475,30.5,CCS A,ZF4H6100,1208,13947,264,70,0.272,1015,804,12.2,3.771,5.738,0.14,0.09,0.57,0.023,0,0,0.002,0.01,0.03,0.03,0,0.02,0.0039,0.243666667,0.7445,211
3238,1722K90400,1LL064713400,374,471,29,CCS A,ZF4H6100,1149.5,13669,264,70,0.271,1023,809,12.39,3.771,5.65,0.14,0.09,0.57,0.023,0,0,0.002,0.01,0.03,0.03,0,0.02,0.0039,0.243666667,0.7445,214
3239,1721R19300,1LL064752800,309,441,45,CCS A,ZF4H6100,1202,16557,264,70,0.264,1074,835,11.2,3.771,6.25,0.15,0.1,0.52,0.041,0,0,0.002,0.02,0.03,0.05,0,0.017,0.0038,0.25,0.705833333,239
3240,1721R52500,1LL064754400,324,452,35.5,CCS A,ZF4H6100,1198,12380,264,60,0.326,1038,819,12.2,4.4,4.918,0.15,0.14,0.54,0.046,0.001,0,0.002,0.02,0.03,0.03,0,0.019,0.0075,0.249333333,0.726166667,219
3241,1721R58400,1LL064754500,356,462,36.5,CCS A,ZF4H6100,1198,12086,264,60,0.324,1025,822,12.2,4.4,4.918,0.15,0.14,0.54,0.046,0.001,0,0.002,0.02,0.03,0.03,0,0.019,0.0075,0.249333333,0.726166667,203
3242,1722K11400,1LL064755000,367,476,31,CCS A,ZF4H6100,1206,11940,264,59.99,0.333,1039,827,12.2,4.401,4.917,0.16,0.1,0.54,0.039,0.001,0,0.002,0.02,0.04,0.04,0,0.022,0.0061,0.262,0.745333333,212
3243,1722K11400,1LL064755100,379,480,29.5,CCS A,ZF4H6100,1206,11940,264,59.99,0.333,1039,827,12.2,4.401,4.917,0.16,0.1,0.54,0.039,0.001,0,0.002,0.02,0.04,0.04,0,0.022,0.0061,0.262,0.745333333,212
3244,1722K16400,1LL064755700,379,471,37.5,CCS A,ZF4H6100,1204,11848,264,60,0.333,1036,821,12.2,4.4,4.918,0.16,0.13,0.56,0.03,0.002,0,0.002,0.02,0.04,0.04,0,0.017,0.0063,0.265333333,0.766333333,215
3245,1722K95400,1LL064756800,307,441,37.5,CCS A,ZF4H6100,1198,11152,264,69.99,0.248,1059,834,12.7,3.772,5.511,0.15,0.1,0.53,0.032,0,0,0.001,0.02,0.04,0.03,0,0.016,0.0041,0.248333333,0.724833333,225
3246,1722K79800,1LL064757500,371,465,36,CCS A,ZF4H6100,1149.5,11032,264,70,0.233,1019,818,13.39,3.771,5.228,0.16,0.15,0.55,0.033,0,0,0.002,0.02,0.05,0.04,0,0.017,0.0034,0.264333333,0.767,201
3247,1722K79800,1LL064757600,285,463,36.5,CCS A,ZF4H6100,1149.5,11032,264,70,0.233,1019,818,13.39,3.771,5.228,0.16,0.15,0.55,0.033,0,0,0.002,0.02,0.05,0.04,0,0.017,0.0034,0.264333333,0.767,201
3248,1722L64400,1LL064759500,347,452,31.5,CCS A,ZF4H6100,1189,11592,264,60,0.29,971,827,15.1,4.4,3.974,0.16,0.1,0.57,0.046,0.001,0,0.002,0.02,0.04,0.03,0.01,0.013,0.0173,0.267,0.7755,144
3249,1722L75300,1LL064760100,332,449,31.5,CCS A,ZF4H6100,1183,11534,264,60,0.314,977,835,17.2,4.4,3.488,0.16,0.11,0.53,0.017,0.001,0,0.003,0.02,0.04,0.05,0.01,0.02,0.0067,0.264333333,0.736833333,142
3250,1722M04200,1LL064760900,330,446,32.5,CCS A,ZF4H6100,1190,11274,264,70,0.265,991,842,20.2,3.771,3.465,0.15,0.12,0.53,0.031,0.001,0,0.002,0.02,0.04,0.03,0.01,0.012,0.0037,0.250333333,0.726166667,149
3251,1721Q60330,1LL064923100,301,438,40,CCS A,ZF4H6100,1149.5,12031,264,70,0.286,1021,833,16.39,3.771,4.271,0.15,0.1,0.56,0.042,0.001,0,0.002,0.03,0.04,0.06,0.01,0.018,0.007,0.262,0.757,188
3252,1721N37400,1LL064926200,334,449,40,CCS A,ZF4H6100,1199,13510,264,60,0.307,994,819,13.2,4.4,4.545,0.15,0.12,0.53,0.032,0.001,0,0.002,0.02,0.03,0.06,0,0.025,0.002,0.253666667,0.717,175
3253,1721R50500,1LL064927400,306,447,42,CCS A,ZF4H6100,1198,12387,264,60,0.323,1031,828,12.2,4.4,4.918,0.15,0.14,0.54,0.046,0.001,0,0.002,0.02,0.03,0.03,0,0.019,0.0075,0.249333333,0.726166667,203
3254,1722M26200,1LL064929000,252,481,38.5,CCS A,ZF4H6100,1149.5,0,263,80,0.203,896,850,13.89,2.775,2.632,0.15,0.12,0.54,0.031,0,0,0.002,0.02,0.03,0.04,0,0.018,0.0009,0.251333333,0.726,46
3255,1722L26400,1LL064933200,294,440,43,CCS A,ZF4H6100,1183,11514,264,60,0.257,1033,851,14.2,4.4,4.225,0.15,0.12,0.56,0.036,0.001,0,0.003,0.02,0.04,0.03,0,0.012,0.0175,0.253333333,0.7555,182
3256,1723N02200,1LL064965900,375,458,35,CCS A,ZF4H6100,1191,14871,264,64.99,0.285,922,812,25,4.062,2.6,0.16,0.12,0.54,0.027,0.001,0,0.003,0.02,0.04,0.04,0,0.015,0.0037,0.262,0.746,110
3257,1721N72300,1LL065275000,295,435,42.5,CCS A,ZF4H6100,1194,12841,264,70,0.295,1045,829,12.2,3.771,5.738,0.15,0.1,0.53,0.035,0.001,0,0.002,0.02,0.04,0.06,0,0.017,0.0067,0.254333333,0.726333333,216
3258,1726K92500,1LL065563000,357,455,34,CCS A,ZF4H6100,1202,14283,264,70,0.269,984,831,18.2,3.771,3.846,0.16,0.11,0.53,0.031,0.001,0,0.002,0.02,0.03,0.05,0.01,0.016,0.004,0.263666667,0.726833333,153
3259,1725N05600,1LL065679200,367,461,33,CCS A,ZF4H6100,1210,12476,222,60,0.308,1040,822,10.2,3.7,5.882,0.16,0.1,0.52,0.036,0.001,0,0.001,0.02,0.04,0.04,0.01,0.012,0.0023,0.260666667,0.726,218
3260,1725N20600,1LL065680600,352,451,32,CCS A,ZF4H6100,1204,12206,222,70,0.305,1002,821,11.2,3.171,6.25,0.16,0.08,0.51,0.038,0.001,0,0.001,0.02,0.04,0.04,0,0.017,0.0058,0.257,0.714666667,181
3261,1725N39600,1LL065681400,352,450,33,CCS A,ZF4H6100,1222,12555,222,60,0.336,1048,861,12,3.7,5,0.15,0.12,0.53,0.035,0.002,0,0.001,0.02,0.04,0.05,0.01,0.015,0.0061,0.254333333,0.727166667,187
3262,1725N67600,1LL065682200,339,455,39,CCS A,ZF4H6100,1205,14031,222,59.99,0.372,976,827,12.2,3.701,4.917,0.16,0.1,0.52,0.037,0,0,0.003,0.02,0.03,0.04,0.01,0.016,0.0036,0.26,0.716,149
3263,1726S65800,1LL065683000,368,459,33,CCS A,ZF4H6100,1202,12136,222,60,0.377,957,814,14.2,3.7,4.225,0.16,0.11,0.52,0.034,0.001,0,0.003,0.02,0.03,0.04,0,0.015,0.0018,0.258,0.715666667,143
3264,1726T24600,1LL065684900,336,449,38,CCS A,ZF4H6100,1204,11711,222,59.99,0.328,1006,859,16.2,3.701,3.703,0.15,0.13,0.55,0.025,0.002,0,0.003,0.02,0.03,0.03,0.01,0.015,0.0047,0.253,0.7365,147
3265,1726S88300,1LL065685900,315,445,42,CCS A,ZF4H6100,1190,12670,222,60,0.365,935,824,22.2,3.7,2.703,0.15,0.11,0.53,0.03,0.001,0,0.003,0.02,0.04,0.03,0.01,0.012,0.0034,0.250333333,0.725833333,111
3266,1725K70300,1LL065822900,326,456,31,CCS A,ZF4H6100,1149.5,12161,264,64.99,0.226,1100,854,18.39,2.323,9.026,0.15,0.11,0.54,0.034,0.001,0,0.002,0.02,0.03,0.03,0,0.016,0.002,0.249333333,0.725166667,246
3267,1726S99A00,1LL065863100,335,447,36.5,CCS A,ZF4H6100,1214,12597,222,70,0.218,1075,804,9.2,3.171,7.609,0.15,0.12,0.53,0.034,0.001,0,0.002,0.02,0.04,0.03,0,0.012,0.0017,0.248333333,0.7255,271
3268,1731M62800,1LL065864600,340,452,40,CCS A,ZF4H6100,1229,13469,264,70,0.231,1098,818,10.2,3.771,6.863,0.15,0.12,0.52,0.038,0.001,0,0.003,0.01,0.03,0.03,0,0.019,0.0019,0.245333333,0.7055,280
3269,1727M67800,1LL065866100,339,444,34,CCS A,ZF4H6100,1221,12863,264,75,0.219,1080,833,10.2,3.52,7.353,0.15,0.14,0.54,0.033,0.002,0.001,0.003,0.02,0.03,0.04,0.01,0.014,0.0028,0.253533333,0.727433333,247
3270,1727M72800,1LL065866200,368,472,36.5,CCS A,ZF4H6100,1213,12762,264,75,0.22,1080,821,10.2,3.52,7.353,0.15,0.14,0.54,0.033,0.002,0.001,0.003,0.02,0.03,0.04,0.01,0.014,0.0028,0.253533333,0.727433333,259
3272,1726K22420,1LL066074900,364,458,35,CCS A,ZF4H7100,1199,14248,264,69.99,0.236,1011,812,12.2,3.772,5.737,0.14,0.15,0.65,0.031,0.004,0,0.004,0.02,0.03,0.04,0.01,0.01,0.0038,0.261666667,0.827666667,199
3273,1728N23200,1LL066098900,333,465,36,CCS A,ZF4H6100,1213,15108,120,70,0.16,1075,863,9.2,1.714,7.609,0.18,0.16,0.56,0.03,0.002,0,0.002,0.02,0.04,0.05,0.01,0.016,0.0012,0.289333333,0.7885,212
3274,1726Q83300,1LL066144700,369,457,36,CCS A,ZF4H6100,1196,13298,264,64.99,0.299,962,810,18.2,4.062,3.571,0.14,0.15,0.65,0.031,0.004,0,0.004,0.02,0.03,0.04,0.01,0.01,0.0038,0.261666667,0.827666667,152
3275,1728N12100,1LL066934500,370,468,34,CCS A,ZF4H6100,1211,11049,222,80,0.203,896,850,30.4,2.775,2.632,0.12,0.23,1.11,0.035,0.011,0.002,0.016,0.02,0.03,0.04,0,0.018,0.0028,0.316733333,1.269866667,46
3276,1729N21800,1LL067046100,317,438,37.5,CCS A,ZF4H6100,1198,12122,264,69.99,0.245,1056,815,10.2,3.772,6.862,0.16,0.1,0.53,0.041,0.002,0,0.003,0.02,0.04,0.05,0.01,0.01,0.0038,0.264333333,0.7365,241
3277,1729N27800,1LL067046200,351,456,35,CCS A,ZF4H6100,1206,12242,264,70,0.24,1071,805,10.2,3.771,6.863,0.16,0.1,0.53,0.041,0.002,0,0.003,0.02,0.04,0.05,0.01,0.01,0.0038,0.264333333,0.7365,266
3278,1729N07400,1LL067046800,358,458,38,CCS A,ZF4H6100,1192,12130,264,65,0.302,1018,823,12.2,4.062,5.328,0.15,0.11,0.53,0.034,0.002,0,0.002,0.02,0.03,0.04,0.01,0.017,0.0024,0.251666667,0.716333333,195
3279,1729N58400,1LL067047400,353,453,33.5,CCS A,ZF4H6100,1202,11878,264,59.99,0.359,988,809,12.2,4.401,4.917,0.14,0.11,0.53,0.032,0.001,0,0.002,0.02,0.03,0.04,0,0.008,0.0033,0.239666667,0.705666667,179
3280,1729M93800,1LL067055100,361,465,33.5,CCS A,ZF4H6100,1193,12176,264,69.99,0.275,996,812,15.1,3.772,4.635,0.16,0.13,0.53,0.029,0.001,0,0.002,0.02,0.03,0.03,0.01,0.014,0.0043,0.259666667,0.7265,184
3281,1729M70400,1LL067056000,349,460,35,CCS A,ZF4H6100,1198,12270,264,69.99,0.264,1042,842,12.2,3.772,5.737,0.16,0.11,0.53,0.022,0,0,0.002,0.02,0.03,0.05,0.01,0.016,0.0029,0.263666667,0.726833333,200
3282,1729Q57300,1LL067189000,314,454,29.5,CCS A,ZF4H6100,1173,11071,264,64.99,0.286,1026,845,18.2,4.062,3.571,0.16,0.11,0.54,0.038,0.002,0,0.002,0.01,0.03,0.04,0.01,0.011,0.0043,0.262666667,0.736333333,181
3283,1729Q77400,1LL067190500,345,444,34.5,CCS A,ZF4H6100,1177,14486,264,59.99,0.31,986,813,12.2,4.401,4.917,0.16,0.12,0.53,0.033,0.002,0,0.002,0.02,0.03,0.03,0,0.014,0.0022,0.257666667,0.7255,173
3284,1729Q80500,1LL067190600,340,451,38,CCS A,ZF4H6100,1155,11518,264,75,0.266,1010,840,12.2,3.52,6.148,0.16,0.12,0.53,0.033,0.002,0,0.002,0.02,0.03,0.03,0,0.014,0.0022,0.257666667,0.7255,170
3285,1805M90300,1LL067257500,341,442,36.5,CCS A,ZF4H6100,1207,10632,220,60,0.355,962,825,15.1,3.667,3.974,0.1,0.18,0.83,0.031,0.002,0.001,0.004,0.02,0.03,0.04,0.01,0.015,0.0031,0.251866667,0.968766667,137
3286,1729Q93800,1LL067341400,344,454,36.5,CCS A,ZF4H6100,1216,13330,264,70,0.243,1036,794,10.2,3.771,6.863,0.16,0.13,0.52,0.036,0.001,0,0.002,0.01,0.03,0.03,0,0.017,0.0031,0.255333333,0.715833333,242
3287,1803N70400,1LL067782500,347,480,28.5,CCS A,ZF4H6100,1191,12639,264,70,0.243,958,839,22,3.771,3.182,0.16,0.12,0.53,0.036,0.001,0.001,0.002,0.03,0.04,0.03,0.01,0.021,0.0118,0.2612,0.736266667,119
3288,1804M63800,1LL067783400,361,466,37.5,CCS A,ZF4H6100,1199,12199,264,60,0.263,1071,827,10.2,4.4,5.882,0.15,0.1,0.54,0.029,0.002,0,0.003,0.03,0.03,0.05,0.01,0.014,0.0011,0.256,0.7265,244
3289,1804M81800,1LL067784100,330,443,35,CCS A,ZF4H6100,1200,13536,264,60,0.257,1083,841,10.2,4.4,5.882,0.16,0.12,0.53,0.041,0.001,0,0.003,0.03,0.03,0.04,0.01,0.013,0.0022,0.262333333,0.726666667,242
3290,1804M92B00,1LL067784200,331,444,36,CCS A,ZF4H6100,1203,13682,264,60,0.263,1087,840,11.2,4.4,5.357,0.16,0.12,0.53,0.041,0.001,0,0.003,0.03,0.03,0.04,0.01,0.013,0.0022,0.262333333,0.726666667,247
3291,1804M93A00,1LL067784300,331,435,41,CCS A,ZF4H6100,1194,13564,264,60,0.265,1083,838,11.2,4.4,5.357,0.16,0.12,0.53,0.041,0.001,0,0.003,0.03,0.03,0.04,0.01,0.013,0.0022,0.262333333,0.726666667,245
3292,1805K99C00,1LL067784500,316,441,40.5,CCS A,ZF4H6100,1203,11691,264,55,0.295,1036,830,12.2,4.8,4.508,0.15,0.1,0.52,0.035,0.001,0,0.002,0.02,0.03,0.03,0,0.014,0.0026,0.246,0.704833333,206
3293,1805L01600,1LL067784600,328,454,37,CCS A,ZF4H6100,1203,12144,264,55,0.278,1019,843,13.2,4.8,4.167,0.15,0.1,0.52,0.035,0.001,0,0.002,0.02,0.03,0.03,0,0.014,0.0026,0.246,0.704833333,176
3294,1805L02800,1LL067784700,324,448,38,CCS A,ZF4H6100,1207,12922,264,65,0.239,1024,827,14.2,4.062,4.577,0.15,0.1,0.52,0.035,0.001,0,0.002,0.02,0.03,0.03,0,0.014,0.0026,0.246,0.704833333,197
3295,1805L11A00,1LL067785200,307,451,41.5,CCS A,ZF4H6100,1195,13911,264,55,0.286,1048,836,11.2,4.8,4.911,0.15,0.12,0.56,0.039,0.002,0.001,0.003,0.02,0.03,0.04,0.01,0.02,0.0089,0.256866667,0.746766667,212
3296,1805L11A00,1LL067785300,315,453,41,CCS A,ZF4H6100,1195,13911,264,55,0.286,1048,836,11.2,4.8,4.911,0.15,0.12,0.56,0.039,0.002,0.001,0.003,0.02,0.03,0.04,0.01,0.02,0.0089,0.256866667,0.746766667,212
3297,1804L11400,1LL067786700,360,450,38.5,CCS A,ZF4H6100,1172,12650,264,60,0.302,1012,803,13.2,4.4,4.545,0.15,0.11,0.52,0.035,0,0,0.002,0.01,0.03,0.04,0.01,0.014,0.0036,0.249333333,0.706333333,209
3299,1802M59400,1LL067889500,333,458,38,CCS A,ZF4H6100,1208,12078,222,69.99,0.302,1036,832,9.2,3.172,7.608,0.16,0.11,0.54,0.035,0.001,0,0.002,0.02,0.04,0.03,0.01,0.014,0.0067,0.262,0.745833333,204
3300,1807N05400,1LL067912800,328,449,39.5,CCS A,ZF4H6100,1225,13034,222,59.99,0.302,1091,839,8.2,3.701,7.316,0.16,0.12,0.52,0.028,0.001,0,0.002,0.02,0.03,0.03,0,0.011,0.003,0.256,0.7155,252
3301,1802M65400,1LL068045000,303,436,45.5,CCS A,ZF4H6100,1212,13702,222,65,0.337,1092,846,8.2,3.415,7.927,0.15,0.15,0.54,0.034,0.001,0,0.002,0.02,0.04,0.03,0,0.011,0.004,0.25,0.7365,246
3302,1802M78800,1LL068045800,305,429,50.5,CCS A,ZF4H6100,1204,13755,222,60,0.302,1092,852,8.2,3.7,7.317,0.15,0.11,0.53,0.045,0.001,0,0.002,0.02,0.04,0.04,0.01,0.01,0.0039,0.252333333,0.726333333,240
3303,1807N72700,1LL068046500,286,437,44,CCS A,ZF4H6100,1180,11937,222,70,0.327,995,854,15,3.171,4.667,0.15,0.12,0.52,0.03,0.001,0,0.002,0.01,0.04,0.03,0.01,0.017,0.0025,0.248,0.716166667,141
3304,1726S42A20,1LL068472400,287,407,36.5,CCS A,EF4G7300,1215,13191,222,70,0.292,1007,824,16.2,3.171,4.321,0.1,0.18,0.83,0.031,0.002,0.001,0.004,0.02,0.03,0.04,0.01,0.015,0.0031,0.251866667,0.968766667,183
3305,1726S47420,1LL068472700,342,433,39,CCS A,EF4G7300,1219,13294,222,70,0.278,1008,846,15.1,3.171,4.636,0.1,0.18,0.83,0.031,0.002,0.001,0.004,0.02,0.03,0.04,0.01,0.015,0.0031,0.251866667,0.968766667,162
3306,1721R46120,1LL068474200,348,465,31.5,CCS A,ZF4H6100,1197,12288,264,60,0.272,1024,809,12.2,4.4,4.918,0.15,0.14,0.54,0.046,0.001,0,0.002,0.02,0.03,0.03,0,0.019,0.0075,0.249333333,0.726166667,215
3307,1804N24800,1LL068915900,325,445,33.5,CCS A,ZF4H6100,1198,14585,264,64.99,0.284,1022,823,13.2,4.062,4.923,0.15,0.11,0.52,0.038,0.001,0,0.002,0.01,0.03,0.04,0,0.015,0.0023,0.247333333,0.705666667,199
3308,1804P38500,1LL068916500,308,435,40.5,CCS A,ZF4H6100,1177,10788,264,59.99,0.284,1009,826,12.2,4.401,4.917,0.16,0.12,0.54,0.034,0.001,0,0.004,0.01,0.03,0.03,0,0.02,0.0015,0.258666667,0.7355,183
3309,1805L14A00,1LL068917600,286,451,42.5,CCS A,ZF4H6100,1197,13880,264,54.99,0.294,1025,810,10.2,4.801,5.391,0.15,0.16,0.53,0.03,0.001,0,0.005,0.02,0.03,0.04,0.01,0.022,0.0022,0.251666667,0.718,215
3310,1805K82A00,1LL068918100,297,422,38.5,CCS A,ZF4H6100,1185,11795,264,60,0.268,1067,829,10.2,4.4,5.882,0.15,0.1,0.53,0.032,0.002,0,0.002,0.02,0.04,0.04,0,0.014,0.0025,0.250333333,0.725333333,238
3311,1804M70900,1LL068926600,347,454,35,CCS A,ZF4H6100,1197,13586,264,60,0.305,1059,836,10.2,4.4,5.882,0.15,0.13,0.53,0.038,0.001,0,0.003,0.01,0.03,0.04,0.01,0.016,0.0019,0.251,0.717,223
3312,1805L45400,1LL068934500,310,435,40.5,CCS A,ZF4H6100,1209,12768,264,65,0.258,1037,832,15.1,4.062,4.305,0.15,0.1,0.52,0.04,0.001,0,0.002,0.02,0.03,0.03,0.01,0.011,0.0047,0.248,0.7055,205
3313,1808N66300,1LL068958800,290,421,42.5,CCS A,ZF4H6100,1228,13636,181,70,0.229,1136,859,7.4,2.586,9.459,0.16,0.15,0.56,0.035,0.002,0,0.003,0.01,0.04,0.02,0,0.01,0.0045,0.260666667,0.766,277
3314,1805L61400,1LL069324300,348,447,39,CCS A,ZF4H6100,1208,13519,264,65,0.272,1034,812,13.7,4.062,4.745,0.15,0.11,0.53,0.034,0.001,0,0.002,0.02,0.03,0.03,0.01,0.015,0.002,0.249666667,0.715833333,222
